month;day;hour;Dry Bulb Temperature [DegC];Global Horizontal Radiation [Wh/m2];Relative Humidity
12;31;3;9.7;0;96
12;31;4;9.1;0;96
12;31;5;8.9;0;96
12;31;6;9.0;0;96
12;31;7;8.5;0;96
12;31;8;8.3;0;96
12;31;9;8.2;0;96
12;31;10;8.3;41;96
12;31;11;8.7;103;96
12;31;12;10.0;292;95
12;31;13;12.4;342;79
12;31;14;13.3;320;76
12;31;15;14.1;268;69
12;31;16;14.1;97;65
12;31;17;12.8;45;73
12;31;18;11.4;0;79
12;31;19;10.3;0;84
12;31;20;10.7;0;84
12;31;21;10.1;0;90
12;31;22;9.6;0;86
12;31;23;9.7;0;91
12;31;24;8.5;0;88
